date,601857,00857,spread,rolling_mean,rolling_std,zscore,cheap_leg,pair_direction
2021-12-10,4.0,2.354464,-0.10731409110641732,-0.0793069728229516,0.04682009640439847,-0.5981858311772852,a,long_a_short_h
2021-12-13,4.0,2.367804,-0.11160109305748445,-0.0795792017961287,0.04691278584596485,-0.6825834510552748,a,long_a_short_h
2021-12-14,3.92,2.3345000000000002,-0.12105548788826825,-0.08014270663880689,0.0470021438134518,-0.870445003781983,a,long_a_short_h
2021-12-15,3.89,2.301104,-0.1178048930305664,-0.08077649213530141,0.04699287163515737,-0.7879578243854855,a,long_a_short_h
2021-12-16,3.98,2.354464,-0.11232663292996159,-0.08141900858361246,0.046891809211624266,-0.65912629233097,a,long_a_short_h
2021-12-17,3.98,2.341124,-0.1080152724053246,-0.08176115134085758,0.04693517502844378,-0.559369834000969,a,long_a_short_h
2021-12-20,3.91,2.287764,-0.10826504937213932,-0.08213801562443342,0.04696515334668151,-0.5563067910125753,a,long_a_short_h
2021-12-21,3.95,2.247744,-0.08469594511556366,-0.08235436466185318,0.046916207346460764,-0.049909841100724106,a,long_a_short_h
2021-12-22,3.94,2.2678,-0.09397118140296357,-0.08271931979509502,0.04683406139454022,-0.24024953789679787,a,long_a_short_h
2021-12-23,4.05,2.314444,-0.0818832954474662,-0.08282810774225137,0.04681668327389939,0.020181102733347854,h,short_a_long_h
2021-12-24,3.98,2.3211600000000003,-0.10151698645881357,-0.08298560254118491,0.04684774834052583,-0.3955661600409943,a,long_a_short_h
2021-12-28,3.97,2.3345000000000002,-0.10838104699154016,-0.08302315410827706,0.0468664354440194,-0.5410672401905278,a,long_a_short_h
2021-12-29,3.96,2.341124,-0.11305306643528168,-0.08310100511325166,0.04690882927322901,-0.6385164964908586,a,long_a_short_h
2021-12-30,3.95,2.314444,-0.10688459765288338,-0.08335506287091911,0.04695475495003739,-0.5011107992577339,a,long_a_short_h
2021-12-31,3.96,2.314444,-0.1043561512995248,-0.08353314035623716,0.04699385238031326,-0.44310074379028463,a,long_a_short_h
2022-01-04,3.98,2.3078200000000004,-0.09714358793000832,-0.08353370614097042,0.04699401720508747,-0.2896088182809052,a,long_a_short_h
2022-01-05,4.0,2.341124,-0.10300273058178033,-0.08342301939284451,0.04693182942770448,-0.4171947147105598,a,long_a_short_h
2022-01-06,4.01,2.327784,-0.09616985289354296,-0.0834392280413536,0.046935927043658,-0.2712341196616361,a,long_a_short_h
2022-01-07,4.25,2.474524,-0.08442748389973775,-0.08328833447263434,0.046903116246153474,-0.02428728660852755,a,long_a_short_h
2022-01-10,4.27,2.48124,-0.08178922933075128,-0.08327091538403766,0.04690328299446519,0.03159024184855527,h,short_a_long_h
2022-01-11,4.22,2.4679,-0.0894774466809708,-0.08333558737939728,0.04690647234603563,-0.13093841839702117,a,long_a_short_h
2022-01-12,4.29,2.54794,-0.09724436177298157,-0.08347115387765226,0.046923102063841766,-0.29352722410786075,a,long_a_short_h
