window_end,p_value,hedge_ratio,residual_std
2022-09-06,0.030762325618551543,0.6710988599886081,0.026442179556075016
2022-09-14,0.0407993481747099,0.6582967727134752,0.02780246617629046
2022-09-21,0.034195486076024156,0.6287849930320617,0.028097334532506964
2022-09-28,0.04162521636769941,0.5862996989369211,0.029450799737442884
2022-10-12,0.030111720907709184,0.5293672308447713,0.02975800340709657
2022-10-19,0.03218615790061511,0.49658709090071285,0.030052511953697816
2022-10-26,0.039308992459018914,0.4848909910759112,0.030244928030620125
2022-11-02,0.025941942952800133,0.47738506386921004,0.029632582109641273
2022-11-09,0.051380369259104046,0.48166720169475025,0.02846822972226111
2022-11-16,0.07106986755904394,0.47888244930885837,0.02828600031213219
2022-11-23,0.08038994408053562,0.47436738568934,0.028217680730688772
2022-11-30,0.06727762779038113,0.4582443920058007,0.028019281690279334
2022-12-07,0.05685912854179006,0.430155133073155,0.027729142725511843
2022-12-14,0.04775943535196641,0.4155449282299989,0.027372059085338036
2022-12-21,0.06748749804568606,0.41229024512038337,0.026768605942852755
2022-12-30,0.11899132820604336,0.4098606967317828,0.027126484389297302
2023-01-09,0.13557744585800857,0.39501616686880797,0.02787296109011859
2023-01-16,0.13787166776812376,0.3595690002883651,0.02866874076684523
2023-01-30,0.05261047987061563,0.31240373707937186,0.028635211374564585
2023-02-06,0.12478408075524133,0.2568812965712221,0.02837024009639544
2023-02-13,0.0877940336313427,0.22273096578994273,0.0281021587786065
2023-02-20,0.05043045903177071,0.2011163071614679,0.027557979561333403
2023-02-27,0.08195785530704414,0.19729255589528844,0.027078712868068535
2023-03-06,0.11536178045761936,0.20663061259929769,0.02723007134192417
2023-03-13,0.453708747258001,0.22370948393496354,0.026986664918385625
2023-03-20,0.5316189926964744,0.24133436843667094,0.02516702692470734
2023-03-27,0.2746597401094705,0.2693037877082094,0.026651701897749965
2023-04-03,0.3689125765098079,0.306170800811609,0.02844705821666296
2023-04-13,0.991050888643309,0.3858900207929474,0.03539939763081212
2023-04-20,0.9918036966751472,0.4887624723078955,0.044767593107298595
2023-04-27,0.9247976059525733,0.5709996472409333,0.051792606638357136
2023-05-09,0.7802013276010791,0.6586268068058361,0.06113047597963758
2023-05-16,0.4774470597440835,0.6961781220877057,0.06312453681818002
2023-05-23,0.7828692019701202,0.7282510742355575,0.06403738739440847
2023-05-31,0.9086007624211687,0.7575920664245817,0.06497810085965362
2023-06-07,0.8515751501711868,0.7828230293359468,0.06608951665742394
2023-06-14,0.810660682063927,0.7993915903263216,0.06609617083973449
2023-06-21,0.7684799463892908,0.8060157558001642,0.06541108565529474
2023-06-30,0.7079269359692759,0.8179260153134944,0.06498433089176671
2023-07-07,0.7357233655900065,0.841257556548991,0.06404034240672103
2023-07-14,0.6154781606682804,0.8660816645257423,0.06302529893018555
2023-07-24,0.6089689461763625,0.8866588348442852,0.06162993177263768
2023-07-31,0.5150204268003007,0.9063332944638313,0.06024907342156955
2023-08-07,0.3963844368108569,0.9334225268028025,0.05755292692253543
2023-08-14,0.3666482552200869,0.9535525424295612,0.055195417689466876
2023-08-21,0.4022847064295475,0.9723298878364625,0.053328592665725365
2023-08-28,0.3501910939627554,0.9942975241237586,0.05128812413856283
2023-09-05,0.1847951491630671,1.0176719713583382,0.04850044563444761
2023-09-13,0.11347513079262583,1.0429694496545667,0.04591620745991196
2023-09-20,0.054324936238331706,1.0713892577494195,0.042522832801082495
2023-09-27,0.04819457493686661,1.0953448735375606,0.03992437887629324
2023-10-12,0.022523255958810162,1.1153979175625781,0.038189135246198415
2023-10-19,0.024652633731380783,1.140369200790591,0.036119396771104546
2023-10-27,0.48606138474190314,1.1619011509545,0.03470759835869971
2023-11-03,0.4122801526829088,1.1657167828284867,0.034454388929260435
