date,capital,spread,zscore,cheap_leg,position,gross_exposure,returns
2018-07-04,102610.14320000002,-0.02474862142544043,-1.088605688379439,a,long_a_only,97200.0,-0.005235087254827797
2018-07-05,101890.14320000002,-0.02027111875234011,-1.0116092254863722,a,long_a_only,96480.0,-0.007016850162625987
2018-07-06,102250.1432,-0.012533967055899597,-0.8869593412793596,a,long_a_only,96840.0,0.0035332171365520804
2018-07-09,104230.14320000002,-0.0016243764210444045,-0.7081367351609592,a,long_a_only,98820.0,0.019364276059028684
2018-07-10,106210.1432,0.001184907540507374,-0.6528103282393859,a,long_a_only,100800.0,0.0189964240594076
2018-07-11,104050.14320000002,-0.008728063040261635,-0.790871472664379,a,long_a_only,98640.00000000001,-0.020337040652817606
2018-07-12,104570.30720000001,-0.0006328683430194548,-0.6542373854379527,a,flat,0.0,0.0049991665941311325
2018-07-13,104570.30720000001,-0.006092390547918214,-0.7251671826291191,a,flat,0.0,0.0
2018-07-16,104570.30720000001,-0.016827783379077754,-0.8758594274714334,a,flat,0.0,0.0
2018-07-17,104570.30720000001,-0.019660770162989283,-0.9045302456930877,a,flat,0.0,0.0
2018-07-18,104570.30720000001,-0.016605875542947346,-0.8427039361812148,a,flat,0.0,0.0
2018-07-19,104570.30720000001,-0.02371295284010244,-0.9375384730161727,a,flat,0.0,0.0
2018-07-20,104570.30720000001,-0.022943499380152277,-0.9104450570833029,a,flat,0.0,0.0
2018-07-23,104570.30720000001,-0.003087517576699228,-0.5873375850534471,a,flat,0.0,0.0
2018-07-24,104570.30720000001,0.007610010792147626,-0.4064704262305993,a,flat,0.0,0.0
2018-07-25,104570.30720000001,-0.009237855713542631,-0.6611125938625301,a,flat,0.0,0.0
2018-07-26,104570.30720000001,-0.017103951128478734,-0.775065357354879,a,flat,0.0,0.0
2018-07-27,104570.30720000001,-0.02615732684511851,-0.9090055985117126,a,flat,0.0,0.0
2018-07-30,104570.30720000001,-0.02818734974690129,-0.932544201191398,a,flat,0.0,0.0
2018-07-31,104570.30720000001,-0.019026690846024263,-0.7670908692680226,a,flat,0.0,0.0
2018-08-01,104570.30720000001,-0.023597307182227856,-0.8305931503965559,a,flat,0.0,0.0
2018-08-02,104570.30720000001,-0.0036194851598980726,-0.47708300737714643,a,flat,0.0,0.0
2018-08-03,104570.30720000001,0.005028389377995879,-0.3160256845166969,a,flat,0.0,0.0
2018-08-06,104570.30720000001,0.0005371249032876113,-0.3814918058891928,a,flat,0.0,0.0
2018-08-07,104570.30720000001,0.021569457962270833,0.0003157348955170867,h,flat,0.0,0.0
2018-08-08,104570.30720000001,0.01301391695393228,-0.13734831024575445,a,flat,0.0,0.0
2018-08-09,104570.30720000001,0.019292534339065193,-0.008996443920242491,a,flat,0.0,0.0
2018-08-10,104570.30720000001,0.02555868184302401,0.12688657337532214,h,flat,0.0,0.0
2018-08-13,104570.30720000001,0.03759487900120584,0.3742314195359136,h,flat,0.0,0.0
2018-08-14,104570.30720000001,0.04356573762764737,0.5099434036989986,h,flat,0.0,0.0
2018-08-15,104570.30720000001,0.04924741443471381,0.6390420561651144,h,flat,0.0,0.0
2018-08-16,104570.30720000001,0.0398393166162212,0.4664047056344543,h,flat,0.0,0.0
2018-08-17,104570.30720000001,0.050773559486117614,0.7004037885878138,h,flat,0.0,0.0
2018-08-20,104570.30720000001,0.0664358787642414,1.0313875828154047,h,flat,0.0,0.0
2018-08-21,104570.30720000001,0.06249263788936266,0.9686084483737921,h,flat,0.0,0.0
2018-08-22,104570.30720000001,0.031090390319412076,0.3434242553236875,h,flat,0.0,0.0
2018-08-23,104570.30720000001,0.047530675815659174,0.6986436599029853,h,flat,0.0,0.0
2018-08-24,104570.30720000001,0.05608504791231794,0.8925178115428114,h,flat,0.0,0.0
2018-08-27,104570.30720000001,0.0443247356720301,0.6549323303877681,h,flat,0.0,0.0
2018-08-28,104570.30720000001,0.03673688367242989,0.5042025152127729,h,flat,0.0,0.0
2018-08-29,104570.30720000001,0.026666006122259667,0.3030259198897383,h,flat,0.0,0.0
2018-08-30,104570.30720000001,0.023270417121121323,0.2462836728256696,h,flat,0.0,0.0
2018-08-31,104570.30720000001,0.03887133567847323,0.6159343326350165,h,flat,0.0,0.0
2018-09-03,104570.30720000001,0.05807352479403982,1.073050194049654,h,flat,0.0,0.0
2018-09-04,104570.30720000001,0.07093150653522717,1.3965769960060226,h,flat,0.0,0.0
2018-09-05,104371.9172408,0.08311410766632166,1.6959118178384476,h,long_h_only,99194.97959999999,-0.0018971920855178626
2018-09-06,105949.83684080001,0.07619372804969582,1.5571337391322024,h,long_h_only,100772.8992,0.015118239098353747
2018-09-07,106826.45884080001,0.06456686296822711,1.3026623576350622,h,long_h_only,101649.5212,0.008273934402723171
2018-09-10,107352.43204080002,0.057266659126591235,1.1479220915809765,h,long_h_only,102175.49440000001,0.004923622908663994
2018-09-11,105774.51244080001,0.07751500544711121,1.6496498696959971,h,long_h_only,100597.5748,-0.014698498860280185
2018-09-12,106125.16124080001,0.07823045525707828,1.6786247523273046,h,long_h_only,100948.22360000001,0.003315059478021576
2018-09-13,111162.02324080002,0.07261470183555752,1.5585100679706947,h,long_h_only,105985.08560000002,0.04746152506257473
2018-09-14,111696.91124080001,0.08329957747821437,1.8354045259246077,h,long_h_only,106519.9736,0.004811787194996642
2018-09-17,112231.7992408,0.08109762142903632,1.8129101057956545,h,long_h_only,107054.86159999999,0.004788744774211873
2018-09-18,113123.27924080001,0.0667858712991325,1.470479360097155,h,long_h_only,107946.34160000001,0.00794320331697862
2018-09-19,115265.8028408,0.08824067766462917,2.0064446119749775,h,long_h_only,110088.8652,0.01893972323273352
2018-09-20,115087.50684080001,0.09411813942415981,2.1353563501854507,h,long_h_only,109910.5692,-0.0015468247789524048
2018-09-21,114017.73084080001,0.09378166880108607,2.091861880289139,h,long_h_only,108840.79320000001,-0.00929532691571655
2018-09-26,117048.7628408,0.10059126742158675,2.215187283127929,h,long_h_only,111871.8252,0.026583865313300592
2018-09-27,116335.57884080001,0.11148631274611132,2.405245409906441,h,long_h_only,111158.6412,-0.0060930503039148265
2018-09-28,118073.56070320001,0.10420136402275937,2.1890220018537296,h,flat,0.0,0.014939383804316142
2018-10-08,117849.75677440001,0.09441017700931809,1.9195311664738437,h,long_h_only,111901.96440000001,-0.0018954618414750435
2018-10-09,119676.87677440002,0.1246805513200896,2.532328396618467,h,long_h_only,113729.0844,0.015503807984073026
2018-10-10,119859.5887744,0.13529696143982994,2.6686506347143077,h,long_h_only,113911.7964,0.0015267109647623123
2018-10-11,115471.45557440001,0.11071075483064219,2.0892960107457013,h,long_h_only,109523.6632,-0.03661061451044478
2018-10-12,114923.3195744,0.1222517792263711,2.272089331228129,h,long_h_only,108975.5272,-0.004746939382320736
2018-10-15,115654.1675744,0.10944597643329146,1.955540722538842,h,long_h_only,109706.3752,0.00635944038778713
2018-10-16,116567.7275744,0.1124271522553364,1.9657941124955545,h,long_h_only,110619.9352,0.007899066840045599
2018-10-18,114923.3195744,0.060278019689637974,0.8959879790675258,h,long_h_only,108975.5272,-0.014106889052550642
2018-10-19,114192.47157440001,0.08325608562577613,1.3389569952571758,h,long_h_only,108244.67920000001,-0.006359440387786908
2018-10-22,116202.30357440001,0.09001446978250693,1.4495241054641557,h,long_h_only,110254.51120000001,0.01760038969548461
2018-10-23,114192.47157440001,0.08325608562577613,1.2920459255012073,h,long_h_only,108244.67920000001,-0.01729597381615744
2018-10-24,112179.59437440001,0.07139633739051054,1.0403979275295538,h,long_h_only,106231.80200000001,-0.01762705695259914
2018-10-25,109256.2023744,0.08925869937792885,1.3670505547489,h,long_h_only,103308.41,-0.02605992664087531
2018-10-26,107608.74917440001,0.09813421746852968,1.5108723415102832,h,long_h_only,101660.95680000001,-0.015078807099248137
2018-10-29,107974.17317440001,0.09374635702912493,1.3995867643716748,h,long_h_only,102026.38080000001,0.003395857704913574
2018-10-30,107223.0806848,0.10116169091310034,1.5128811109405877,h,flat,0.0,-0.0069562235812340445
2018-10-31,107223.0806848,0.08223871084855827,1.1333457509904474,h,flat,0.0,0.0
2018-11-01,107223.0806848,0.06237324911488373,0.7451666444274169,h,flat,0.0,0.0
2018-11-02,107223.0806848,0.07174392832877263,0.9128561940319312,h,flat,0.0,0.0
2018-11-05,107223.0806848,0.07104825901568501,0.8909503393176489,h,flat,0.0,0.0
2018-11-06,107223.0806848,0.062463561388662714,0.722772930508309,h,flat,0.0,0.0
2018-11-07,107223.0806848,0.037465041134414845,0.25193284748508743,h,flat,0.0,0.0
2018-11-08,107223.0806848,0.03238444458180001,0.1525368865080781,h,flat,0.0,0.0
2018-11-09,107223.0806848,0.033329412522400625,0.16649681961535676,h,flat,0.0,0.0
2018-11-12,107223.0806848,0.030325697406286878,0.10649595754161709,h,flat,0.0,0.0
2018-11-13,107223.0806848,0.03209035609850375,0.1345313794693243,h,flat,0.0,0.0
2018-11-14,107223.0806848,0.032051471468049764,0.12833735517189562,h,flat,0.0,0.0
2018-11-15,107223.0806848,0.03329045190817159,0.14424129573335331,h,flat,0.0,0.0
2018-11-16,107223.0806848,0.03421189739947028,0.15466086181998726,h,flat,0.0,0.0
2018-11-19,107223.0806848,0.04250452832013907,0.30699336456860515,h,flat,0.0,0.0
2018-11-20,107223.0806848,0.04966087776799011,0.43814869532153167,h,flat,0.0,0.0
2018-11-21,107223.0806848,0.048980089948037486,0.4212488000521464,h,flat,0.0,0.0
2018-11-22,107223.0806848,0.052155515566852606,0.4750327849920481,h,flat,0.0,0.0
2018-11-23,107223.0806848,0.04708109327622323,0.3753189522941902,h,flat,0.0,0.0
2018-11-26,107223.0806848,0.05304012664962654,0.4772717425074692,h,flat,0.0,0.0
2018-11-27,107223.0806848,0.043330450225834594,0.2833751235017141,h,flat,0.0,0.0
2018-11-28,107223.0806848,0.04064704294333232,0.22060264883729505,h,flat,0.0,0.0
2018-11-29,107223.0806848,0.029213049207260866,-0.011134750643131566,a,flat,0.0,0.0
2018-11-30,107223.0806848,0.028114104508235815,-0.044317749138587326,a,flat,0.0,0.0
2018-12-03,107223.0806848,0.0139406837282956,-0.33417567063945036,a,flat,0.0,0.0
2018-12-04,107223.0806848,0.01794188995172985,-0.2655778586508795,a,flat,0.0,0.0
2018-12-05,107223.0806848,0.027053718759378453,-0.09982142659294342,a,flat,0.0,0.0
2018-12-06,107223.0806848,0.03464292680163017,0.0366371144726542,h,flat,0.0,0.0
2018-12-07,107223.0806848,0.04799420271755317,0.29518118220348055,h,flat,0.0,0.0
2018-12-10,107223.0806848,0.04630796022262018,0.24397128225729936,h,flat,0.0,0.0
2018-12-11,107223.0806848,0.050855466997928755,0.32606217362632606,h,flat,0.0,0.0
2018-12-12,107223.0806848,0.04708109327622323,0.22914325723770254,h,flat,0.0,0.0
2018-12-13,107223.0806848,0.046192494806291395,0.19565248673074073,h,flat,0.0,0.0
2018-12-14,107223.0806848,0.05386331987066417,0.3551857880230802,h,flat,0.0,0.0
2018-12-17,107223.0806848,0.06772578458014833,0.6567476494461605,h,flat,0.0,0.0
2018-12-18,107223.0806848,0.07254615086148264,0.7559164602970561,h,flat,0.0,0.0
2018-12-19,107223.0806848,0.07298879205238007,0.7550569139742023,h,flat,0.0,0.0
2018-12-20,107223.0806848,0.08296764464024531,0.9794724005960465,h,flat,0.0,0.0
2018-12-21,107223.0806848,0.08824190512058849,1.094055541794657,h,flat,0.0,0.0
2018-12-24,107223.0806848,0.09662129311451406,1.2824324424448275,h,flat,0.0,0.0
2018-12-27,107223.0806848,0.07006821166728394,0.6172594519823825,h,flat,0.0,0.0
2018-12-28,107223.0806848,0.07287967584306665,0.6738451117377088,h,flat,0.0,0.0
2019-01-02,107223.0806848,0.09609497599106165,1.233105846103696,h,flat,0.0,0.0
2019-01-03,107223.0806848,0.0808027147735535,0.8389520642886173,h,flat,0.0,0.0
2019-01-04,107223.0806848,0.07328835545353019,0.6359551896911693,h,flat,0.0,0.0
