date,601857,00857
2018-01-02,1.7749523509116738,1.096165297225058
2018-01-03,1.7783364488959144,1.0817360154182083
2018-01-04,1.8115620965242347,1.1313827564650836
2018-01-05,1.8164520818184267,1.1348194913975163
2018-01-08,1.8082887711792655,1.1279043886811098
2018-01-09,1.8066480817218056,1.1313827564650836
2018-01-10,1.8341801851120072,1.1382739302391929
2018-01-11,1.8357763546448294,1.1485370470372838
2018-01-12,1.8341801851120072,1.1569906247668904
2018-01-15,1.8421356765531218,1.1536293744636825
2018-01-16,1.8293763327993617,1.151915428628911
2018-01-17,1.8421356765531218,1.1382739302391929
2018-01-18,1.8325814637483102,1.1399819731788172
2018-01-19,1.8625285401162623,1.1348194913975163
2018-01-22,1.8578592709325787,1.1468435665309509
2018-01-23,1.884034745337226,1.151915428628911
2018-01-24,1.8991179875485542,1.2031476639912646
2018-01-25,1.890095369948917,1.2254375789014282
2018-01-26,1.8961194845522977,1.2301538695964134
2018-01-29,1.8961194845522977,1.2457072784100605
2018-01-30,1.8748743759385615,1.2095631491891488
2018-01-31,1.864080130807681,1.2015165903004688
2018-02-01,1.8625285401162623,1.185254708712607
2018-02-02,1.8961194845522977,1.2222719490171818
2018-02-05,1.900613874140137,1.1966629523381291
2018-02-06,1.8421356765531218,1.1365629648965838
2018-02-07,1.81319474994812,1.1103893329022883
2018-02-08,1.7884205679625405,1.0943806813667976
2018-02-09,1.7387102481382397,1.0596621522389782
2018-02-12,1.742219023667919,1.0427809938160644
2018-02-13,1.7457155307266483,1.0465678350380987
2018-02-14,1.747459210331475,1.05220528252042
2018-02-22,1.7647307968401356,1.0780802754346681
2018-02-23,1.7681496035889213,1.0943806813667976
2018-02-26,1.776645831418007,1.1033026052493429
2018-02-27,1.7613002617433464,1.1033026052493429
2018-02-28,1.7457155307266483,1.0871481592665337
2018-03-01,1.747459210331475,1.07441112196509
2018-03-02,1.7404661748405046,1.0540667035142568
2018-03-05,1.7457155307266483,1.0332997791899363
2018-03-06,1.7578579175523736,1.0596621522389782
2018-03-07,1.747459210331475,1.0390123083938572
2018-03-08,1.749199854809259,1.0559246660566146
2018-03-09,1.749199854809259,1.0540667035142568
2018-03-12,1.7509374747078,1.0689294120629933
2018-03-13,1.7439688053917064,1.0652264660502984
2018-03-14,1.7439688053917064,1.061509757249786
2018-03-15,1.7387102481382397,1.057811127264177
2018-03-16,1.7334238922150915,1.0484397694860934
2018-03-19,1.7404661748405046,1.05220528252042
2018-03-20,1.7544036826842861,1.05220528252042
2018-03-21,1.749199854809259,1.0762630615373423
2018-03-22,1.7509374747078,1.0871481592665337
2018-03-23,1.7227665977411035,1.057811127264177
2018-03-26,1.713797927758343,1.0725872220884038
2018-03-27,1.7191887763932197,1.0817360154182083
2018-03-28,1.6937790608678513,1.079894193054781
2018-03-29,1.706564623164823,1.061509757249786
2018-04-03,1.6789639750827108,1.057811127264177
2018-04-04,1.6752256529721035,1.0465678350380987
2018-04-09,1.6770965609079151,1.057811127264177
2018-04-10,1.691939133945844,1.0503403901758177
2018-04-11,1.7047480922384253,1.0871481592665337
2018-04-12,1.7101878155342434,1.1156791510258643
2018-04-13,1.6956156086751528,1.1174562866913975
2018-04-16,1.6863989535702288,1.0979467339023312
2018-04-17,1.682688374173693,1.0853473639463076
2018-04-18,1.6992786164338898,1.1033026052493429
2018-04-19,1.713797927758343,1.1586959014204306
2018-04-20,1.6992786164338898,1.1468435665309509
2018-04-23,1.6900958154515549,1.1382739302391929
2018-04-24,1.7083778602890038,1.145117940563481
2018-04-25,1.6992786164338898,1.1279043886811098
2018-04-26,1.6863989535702288,1.1033026052493429
2018-04-27,1.7011051009599243,1.124443764702375
2018-05-02,1.6956156086751528,1.1174562866913975
2018-05-03,1.706564623164823,1.0997556347987465
2018-05-04,1.706564623164823,1.092562022665382
2018-05-07,1.724550719534605,1.1192002284407443
2018-05-08,1.724550719534605,1.1174562866913975
2018-05-09,1.7316555451583497,1.1603694453952973
2018-05-10,1.7457155307266483,1.1770376892052348
2018-05-11,1.742219023667919,1.1737148137091578
2018-05-14,1.7439688053917064,1.1885395215262415
2018-05-15,1.7457155307266483,1.1934326515620186
2018-05-16,1.7316555451583497,1.1918135796621199
2018-05-17,1.7334238922150915,1.1885395215262415
2018-05-18,1.8050046959780757,1.2503028019085423
2018-05-21,1.8082887711792655,1.2394936043111848
2018-05-23,1.7749523509116738,1.1934326515620186
2018-05-24,1.7749523509116738,1.2079425145896128
2018-05-25,1.7613002617433464,1.1770376892052348
2018-05-28,1.7613002617433464,1.2394936043111848
2018-05-29,1.7509374747078,1.2317120881697181
2018-05-30,1.7209792871670078,1.214354725199048
2018-05-31,1.742219023667919,1.2472414673103749
2018-06-01,1.7457155307266483,1.2457072784100605
2018-06-04,1.7404661748405046,1.2441442192651815
2018-06-05,1.742219023667919,1.2285662900521828
2018-06-06,1.742219023667919,1.257967686137671
2018-06-07,1.7369512327330598,1.2625333680274962
2018-06-08,1.7334238922150915,1.2564498777704987
2018-06-11,1.715598108262491,1.2564498777704987
2018-06-12,1.7227665977411035,1.2533810631497906
2018-06-13,1.7173950539391927,1.2243834820161184
2018-06-14,1.7119945007591924,1.2001599446060096
2018-06-15,1.713797927758343,1.1869967225834965
2018-06-19,1.667706820558076,1.151624637967058
2018-06-20,1.6695918352538475,1.155050591438456
2018-06-21,1.6582280766035324,1.1412757865797176
