window_end,p_value,hedge_ratio,residual_std
2021-07-30,0.8974466447518403,0.4325861255257861,0.0655475771507789
2021-08-06,0.830711364914966,0.4154191371743109,0.06620427867939022
2021-08-13,0.7459208714472141,0.41869142768820644,0.06576350343444474
2021-08-20,0.7219836848919032,0.4317592757052826,0.06463165443579574
2021-08-27,0.7342742632550897,0.4584325318416782,0.06357029150944124
2021-09-03,0.9340029263405865,0.45491916589525794,0.06610262064122209
2021-09-10,0.9684094497960005,0.4712062769557317,0.07015606273036941
2021-09-17,0.9938334519763473,0.5193268989395508,0.08024696156067922
2021-09-29,0.9911986354411474,0.6106199699223416,0.09329773930821889
2021-10-15,0.9807323362393965,0.7351752613294196,0.10115033793747355
2021-10-22,0.9458388324677153,0.8737956013581368,0.10594418008906702
2021-10-29,0.8765777400424917,0.9450151372273609,0.10907787986602446
2021-11-05,0.8696587814866933,0.9407016654562729,0.10906261183038284
2021-11-12,0.7520663027380455,0.8936280334489675,0.10861121158269334
2021-11-19,0.6675906955965675,0.8606102046661976,0.10586786631535233
2021-11-26,0.3854646535231741,1.0484196590178216,0.09970291454220553
2021-12-03,0.3690502260093234,1.2982325138837016,0.0918553412446701
2021-12-10,0.37754713778680765,1.4008603632022543,0.08676263013080457
2021-12-17,0.23840360578663844,1.5058460246400787,0.08140976307725453
2021-12-24,0.44175581625539534,1.535857527536429,0.07796804776080153
2022-01-04,0.4355359200706764,1.4963397453849363,0.0766066154993934
2022-01-11,0.4466998741612569,1.4367526584714891,0.07581546124407282
2022-01-18,0.4150368668175004,1.2631603468426205,0.0761669000477474
2022-01-25,0.5060805333115638,1.1043692824315812,0.07445558648160536
2022-02-08,0.45692716863339883,0.9264307692675927,0.07212409737354344
2022-02-15,0.49201156277782837,0.8739561798678686,0.06837853100668242
2022-02-22,0.5332681879828526,0.8335905866820639,0.06711285468233305
2022-03-01,0.5062230388927142,0.8035652334147091,0.0659058643697869
2022-03-08,0.42898813660604673,0.7653501567960379,0.06437046475420359
2022-03-15,0.41811107694202254,0.749817437965022,0.062143780450069214
2022-03-22,0.7178330336875374,0.710133397026924,0.0633678167705183
2022-03-29,0.6779654724097948,0.6584439077134481,0.06489017025034617
2022-04-07,0.5564226989956718,0.5958908069544971,0.06677999968756686
2022-04-14,0.37548255074641146,0.5433941654709917,0.06832432184757915
2022-04-25,0.431191269674308,0.49702519525297373,0.07007816619478446
2022-05-05,0.28965325551788257,0.4552433646044962,0.07111329642853642
2022-05-13,0.27913042001450084,0.41292952136547434,0.07174508242033183
2022-05-20,0.24476900121558826,0.36091643047268074,0.07166518021877051
2022-05-27,0.08501775440556703,0.3111844234847261,0.0700796171381867
2022-06-06,0.2617403334862389,0.2657334582969072,0.06653132374987603
2022-06-13,0.27546394756735654,0.234364722068581,0.06357567152497158
2022-06-20,0.34984087622612386,0.23571073089905092,0.06374768265240038
2022-06-27,0.3887705172110175,0.22409153654936848,0.06386496177706841
2022-07-05,0.12392862699860119,0.23479847301221393,0.06208710013986923
2022-07-12,0.10214603177568893,0.2552558965047223,0.05571759460388223
2022-07-19,0.03350707047487515,0.26966465307251797,0.04973641607150578
2022-07-26,0.013251774393624861,0.2849840425870966,0.04468095179359229
2022-08-02,0.08750511636754477,0.3000973980673501,0.04054222419813587
2022-08-09,0.1478737800995829,0.3002498552685667,0.040841543089371546
2022-08-16,0.11307820474529379,0.289129436222704,0.04078937466636616
2022-08-23,0.10336365283330806,0.27385336208594296,0.04042669336689471
2022-08-30,0.07932454404736017,0.26350783541408973,0.040179640272931104
2022-09-06,0.09504492072787935,0.2497988232730438,0.03986346114130826
2022-09-14,0.10097026135606385,0.25378801213651186,0.040008727420618395
2022-09-21,0.30652201738734325,0.23882164114969767,0.039932122560489
2022-09-28,0.06495373608511314,0.22068371742933873,0.03981153493738876
2022-10-12,0.039239984682546386,0.18556966614016268,0.039260383545200624
2022-10-19,0.056187494029991764,0.17211656374075845,0.038969930155675576
2022-10-26,0.05950013008667137,0.18308838201905586,0.03881683943621383
2022-11-02,0.09649205228365881,0.1751332727744923,0.03960105740708072
2022-11-09,0.03218341885827935,0.1546338396100761,0.03985217572374931
2022-11-16,0.041578110562501845,0.17448067712790366,0.03892645170661036
2022-11-23,0.08302332962542225,0.20848250459921458,0.03765225314100973
2022-11-30,0.0060570832328751024,0.275353827656579,0.034475906129406694
2022-12-07,0.004259872976804532,0.3349093648899921,0.029464675922793535
2022-12-14,0.04771733003338206,0.41054251867743574,0.026305361139849794
2022-12-21,0.05265423097581266,0.4421502336527975,0.026307416160332445
2022-12-30,0.033428572202182164,0.4758974167596827,0.025651474874039452
2023-01-09,0.05502719196385192,0.47373646560825994,0.025629181304804325
2023-01-16,0.07078690557498382,0.45153228140677376,0.02592860509055064
2023-01-30,0.06792051983549037,0.3896132249851631,0.02668475299311134
2023-02-06,0.11730389468011088,0.3236880198912191,0.027253291238180082
2023-02-13,0.09834025537612684,0.27089464765358606,0.027733225548564663
2023-02-20,0.08978465940476993,0.23426282789307207,0.02771632635378792
2023-02-27,0.10820764592670468,0.2223768200648893,0.027503679273830368
2023-03-06,0.14897304114218574,0.2349990633895272,0.027620150206490633
2023-03-13,0.0010578461923687658,0.26038210095580605,0.027135108787355696
2023-03-20,0.5675249814428327,0.2945225771137515,0.02465881466436342
2023-03-27,0.35489750106076645,0.330574563919813,0.026745683778165264
2023-04-03,0.6305598466353372,0.37664091422626883,0.029745035688331135
2023-04-13,0.9908520566332268,0.48081850841170815,0.039052288221151504
2023-04-20,0.9479292108681916,0.6345456108001074,0.05194461243845194
2023-04-27,0.878887840785807,0.7725406388125023,0.06341319305484817
2023-05-09,0.7795292148730287,0.9318021308886179,0.07609010121400049
2023-05-16,0.5363064590438751,1.040071902482007,0.07936163455015625
2023-05-23,0.48632914114163933,1.1369802970716933,0.08077279451283538
2023-05-31,0.9429607855120472,1.229997478935809,0.08285569243301963
