date,a_close,h_close_hkd,fx_rate,h_close_cny,ah_premium_pct
2019-08-22,4.54,6.4125,0.92,5.8995,-0.23044325790321207
2019-08-23,4.52,6.3902,0.92,5.878984,-0.2311596697660685
2019-08-26,4.48,6.1002,0.92,5.612184,-0.20173679266396105
2019-08-27,4.5,6.1002,0.92,5.612184,-0.19817311763121093
2019-08-28,4.5,6.156,0.92,5.66352,-0.20544113907958306
2019-08-29,4.5,6.1894,0.92,5.694248,-0.20972883513327834
2019-08-30,4.52,6.524,0.92,6.00208,-0.24692773171967064
2019-09-02,4.55,6.4459,0.92,5.9302280000000005,-0.2327445083055829
2019-09-03,4.54,6.379,0.92,5.8686799999999995,-0.2264018484565523
2019-09-04,4.57,6.5463,0.92,6.022596,-0.24119100799721582
2019-09-05,4.6,6.6021,0.92,6.073932,-0.24266521258387486
2019-09-06,4.62,6.6913,0.92,6.155996,-0.24951218291889732
2019-09-09,4.67,6.7024,0.92,6.166208,-0.24264637196799077
2019-09-10,4.69,6.7805,0.92,6.23806,-0.24816369191703824
2019-09-11,4.67,6.8474,0.92,6.299608000000001,-0.2586840324032862
2019-09-12,4.64,6.8188,0.92,6.273296000000001,-0.2603569160454091
2019-09-16,4.8,7.323,0.92,6.73716,-0.2875336195073296
2019-09-17,4.74,7.3688,0.92,6.779296,-0.30081235573723286
2019-09-18,4.67,7.2657,0.92,6.684444,-0.30136298546296447
2019-09-19,4.69,7.2084,0.92,6.631728000000001,-0.29279367308188753
2019-09-20,4.71,7.2084,0.92,6.631728000000001,-0.2897778678498275
2019-09-23,4.7,7.1167,0.92,6.547364,-0.2821538561167517
2019-09-24,4.68,7.1626,0.92,6.589592000000001,-0.28978910985687745
2019-09-25,4.6,7.0365,0.92,6.47358,-0.28941945569530314
2019-09-26,4.56,6.9907,0.92,6.431444000000001,-0.290983486756629
2019-09-27,4.57,6.8531,0.92,6.304852,-0.2751614153670855
2019-09-30,4.63,6.8531,0.92,6.304852,-0.2656449350436775
2019-10-08,4.57,6.6125,0.92,6.0835,-0.24878770444645348
2019-10-09,4.56,6.5666,0.92,6.041272,-0.24519207213315353
2019-10-10,4.55,6.5896,0.92,6.062432,-0.2494761178352186
2019-10-11,4.61,6.899,0.92,6.34708,-0.27368175602009104
2019-10-14,4.6,6.8531,0.92,6.304852,-0.2704031752053816
2019-10-15,4.57,6.7729,0.92,6.2310680000000005,-0.26657837789605254
2019-10-16,4.55,6.7958,0.92,6.252136,-0.2722487162787246
2019-10-17,4.57,6.8417,0.92,6.294364000000001,-0.2739536512346601
2019-10-18,4.53,6.8073,0.92,6.262716,-0.27667165491777046
2019-10-21,4.53,6.8761,0.92,6.326012,-0.28390904095660896
2019-10-22,4.54,6.8417,0.92,6.294364000000001,-0.2787198198261175
2019-10-23,4.52,6.8188,0.92,6.273296000000001,-0.2794856164925107
2019-10-24,4.53,6.9104,0.92,6.3575680000000006,-0.28746338222414614
2019-10-25,4.53,6.9219,0.92,6.368148000000001,-0.2886471859636428
2019-10-28,4.54,6.9792,0.92,6.420864,-0.2929300480433785
2019-10-29,4.51,6.9219,0.92,6.368148000000001,-0.2917878164891897
2019-10-30,4.47,6.8073,0.92,6.262716,-0.2862521627996544
2019-10-31,4.4,6.7385,0.92,6.199420000000001,-0.29025618525604013
2019-11-01,4.4,6.8531,0.92,6.304852,-0.3021247762834084
2019-11-04,4.4,7.025,0.92,6.463000000000001,-0.319201609159833
2019-11-05,4.41,7.174,0.92,6.600080000000001,-0.33182628089356503
2019-11-06,4.37,7.1511,0.92,6.579012,-0.33576652542965413
2019-11-07,4.35,7.1855,0.92,6.61066,-0.3419719059821562
2019-11-08,4.33,7.2772,0.92,6.695024,-0.35325101149749427
2019-11-11,4.24,7.0594,0.92,6.494648000000001,-0.34715476496955655
2019-11-12,4.21,7.1167,0.92,6.547364,-0.3569931349471329
2019-11-13,4.16,6.9448,0.92,6.389216,-0.34890290138884017
2019-11-14,4.19,6.8646,0.92,6.315432,-0.3365457818245846
2019-11-15,4.11,6.8417,0.92,6.294364000000001,-0.3470349029703398
2019-11-18,4.13,6.9104,0.92,6.3575680000000006,-0.3503805228666057
2019-11-19,4.14,6.8875,0.92,6.3365,-0.34664246823956446
2019-11-20,4.13,6.7844,0.92,6.241648,-0.33831577814064484
2019-11-21,4.19,6.6927,0.92,6.157284000000001,-0.3195051584432357
2019-11-22,4.19,6.7958,0.92,6.252136,-0.3298290376281001
2019-11-25,4.27,6.8302,0.92,6.283784,-0.32047314166113927
2019-11-26,4.23,6.8073,0.92,6.262716,-0.3245741943271896
2019-11-27,4.23,6.8302,0.92,6.283784,-0.32683873283995746
2019-11-28,4.2,6.7271,0.92,6.188932,-0.32136917969045387
2019-11-29,4.18,6.5093,0.92,5.988556,-0.30200201851665076
2019-12-02,4.16,6.5093,0.92,5.988556,-0.30534172177733665
2019-12-03,4.17,6.4979,0.92,5.9780679999999995,-0.30245022304865044
2019-12-04,4.17,6.3947,0.92,5.8831240000000005,-0.2911929104333004
2019-12-05,4.21,6.475,0.92,5.957,-0.29326842370320627
2019-12-06,4.22,6.475,0.92,5.957,-0.29158972637233505
2019-12-09,4.22,6.4864,0.92,5.967488,-0.29283477402887115
2019-12-10,4.22,6.4635,0.92,5.94642,-0.29032930738158425
2019-12-11,4.22,6.5093,0.92,5.988556,-0.295322611995279
2019-12-12,4.21,6.5666,0.92,6.041272,-0.30312689115802105
2019-12-13,4.25,6.75,0.92,6.21,-0.3156199677938808
2019-12-16,4.31,6.7271,0.92,6.188932,-0.3035955153490134
2019-12-17,4.37,6.9104,0.92,6.3575680000000006,-0.3126302384811299
2019-12-18,4.35,7.1511,0.92,6.579012,-0.33880649556498754
2019-12-19,4.35,7.1511,0.92,6.579012,-0.33880649556498754
2019-12-20,4.34,7.1626,0.92,6.589592000000001,-0.34138562751684787
2019-12-23,4.27,7.2542,0.92,6.673864,-0.3601907380791698
2019-12-24,4.28,7.2313,0.92,6.652796,-0.35666146985417857
2019-12-27,4.32,7.3574,0.92,6.768808000000001,-0.36177832197338144
2019-12-30,4.35,7.4032,0.92,6.810944,-0.3613220135123707
2019-12-31,4.36,7.4261,0.92,6.832012000000001,-0.36182781880359693
2020-01-02,4.39,7.4376,0.92,6.842592,-0.35843025566919673
2020-01-03,4.45,7.5866,0.92,6.979672,-0.36243422327009056
2020-01-06,4.66,7.8616,0.92,7.232672000000001,-0.3557014613686339
2020-01-07,4.57,7.8158,0.92,7.190536000000001,-0.3644423725852982
2020-01-08,4.66,7.8158,0.92,7.190536000000001,-0.35192592040426474
2020-01-09,4.53,7.8387,0.92,7.211604,-0.3718457086661996
2020-01-10,4.48,7.7585,0.92,7.1378200000000005,-0.3723573864289097
2020-01-13,4.46,7.8731,0.92,7.243252,-0.38425447575205174
2020-01-14,4.45,7.7585,0.92,7.1378200000000005,-0.3765603503590732
2020-01-15,4.39,7.5751,0.92,6.969092,-0.3700757573583474
2020-01-16,4.36,7.7012,0.92,7.085104,-0.3846244176514557
2020-01-17,4.37,7.747,0.92,7.1272400000000005,-0.3868594294565638
2020-01-20,4.37,7.6324,0.92,7.021808,-0.3776531628321367
2020-01-21,4.33,7.4491,0.92,6.853172,-0.36817578779578275
2020-01-22,4.29,7.6439,0.92,7.032388000000001,-0.38996540008884617
2020-01-23,4.22,7.4491,0.92,6.853172,-0.3842267493067444
2020-02-03,3.83,6.6927,0.92,6.157284000000001,-0.37797249566529667
2020-02-04,3.86,6.7615,0.92,6.22058,-0.3794790839439409
2020-02-05,3.89,6.8761,0.92,6.326012,-0.3850786245742184
2020-02-06,3.94,7.2199,0.92,6.642308,-0.4068326852654228
2020-02-07,3.95,7.025,0.92,6.463000000000001,-0.388828717313941
2020-02-10,3.95,6.9792,0.92,6.420864,-0.38481799334170597
2020-02-11,3.96,7.0594,0.92,6.494648000000001,-0.39026718615081224
2020-02-12,3.97,7.1282,0.92,6.557944,-0.3946273405201386
2020-02-13,3.95,7.0709,0.92,6.505228000000001,-0.3927960710985072
2020-02-14,3.95,7.0709,0.92,6.505228000000001,-0.3927960710985072
2020-02-17,4.02,7.025,0.92,6.463000000000001,-0.377997833823302
2020-02-18,4.0,6.8761,0.92,6.326012,-0.3676901023899417
2020-02-19,3.98,6.9219,0.92,6.368148000000001,-0.37501452541618074
2020-02-20,4.02,7.0021,0.92,6.441932,-0.37596360843299814
2020-02-21,4.01,6.9792,0.92,6.420864,-0.3754734565317066
2020-02-24,3.95,6.7271,0.92,6.188932,-0.3617638713755459
2020-02-25,3.88,6.6239,0.92,6.093988,-0.36330691822826044
2020-02-26,3.9,6.5093,0.92,5.988556,-0.3487578641662531
2020-02-27,3.86,6.4062,0.92,5.8937040000000005,-0.3450638172531231
2020-02-28,3.79,6.1197,0.92,5.630124,-0.3268354302676105
2020-03-02,3.86,6.3833,0.92,5.872636000000001,-0.34271424280340224
2020-03-03,3.88,6.3374,0.92,5.830408,-0.3345234158570035
2020-03-04,3.87,6.2458,0.92,5.746136,-0.32650393238169095
2020-03-05,3.92,6.3374,0.92,5.830408,-0.32766283251532313
2020-03-06,3.89,6.0853,0.92,5.598476000000001,-0.30516804930484664
2020-03-09,3.85,5.0367,0.92,4.633764,-0.16914197615588533
2020-03-10,3.85,5.1857,0.92,4.770844,-0.19301490470030047
2020-03-11,3.83,4.882,0.92,4.49144,-0.14726680084783494
2020-03-12,3.79,4.4752,0.92,4.117184,-0.07946790816247218
2020-03-13,3.77,4.5439,0.92,4.180388,-0.09816983495311915
2020-03-16,3.76,4.309,0.92,3.9642800000000005,-0.051530164367804665
2020-03-17,3.74,4.2402,0.92,3.900984,-0.04126753660102156
2020-03-18,3.7,3.9365,0.92,3.6215800000000002,0.021653532436119116
2020-03-19,3.65,3.6672,0.92,3.373824,0.08185844904772743
2020-03-20,3.67,4.0855,0.92,3.75866,-0.0235881936647635
2020-03-23,3.6,3.8792,0.92,3.568864,0.008724344777497839
2020-03-24,3.62,4.0798,0.92,3.7534159999999996,-0.035545220673647515
2020-03-25,3.63,4.3835,0.92,4.03282,-0.09988543996508648
2020-03-26,3.58,4.3434,0.92,3.995928,-0.10408796154485267
2020-03-27,3.54,4.4522,0.92,4.096024000000001,-0.13574725148094846
2020-03-30,3.45,4.3376,0.92,3.9905920000000004,-0.1354666174843232
2020-03-31,3.45,4.6585,0.92,4.28582,-0.195019856176881
2020-04-01,3.4,4.6012,0.92,4.233104000000001,-0.19680688213660724
2020-04-02,3.52,4.945,0.92,4.5494,-0.22627159625445115
2020-04-03,3.46,4.9049,0.92,4.5125079999999995,-0.23324235657864756
2020-04-07,3.49,5.1227,0.92,4.712884,-0.25947678746177494
2020-04-08,3.47,4.968,0.92,4.57056,-0.24079325071763635
2020-04-09,3.48,5.1112,0.92,4.702304000000001,-0.2599372562896828
2020-04-14,3.43,4.9737,0.92,4.575804000000001,-0.25040495615633895
2020-04-15,3.4,4.7158,0.92,4.338536,-0.21632550703739706
2020-04-16,3.39,4.7903,0.92,4.407076,-0.2307824961493743
2020-04-17,3.4,4.8075,0.92,4.4229,-0.23127359877003784
2020-04-20,3.4,4.882,0.92,4.49144,-0.24300447072653764
2020-04-21,3.37,4.7388,0.92,4.3596960000000005,-0.22701032365559437
2020-04-22,3.33,4.7216,0.92,4.343872,-0.2334028258659555
2020-04-23,3.4,4.8362,0.92,4.449304,-0.23583553742338126
2020-04-24,3.35,4.8763,0.92,4.486196,-0.25326490416379477
2020-04-27,3.33,4.8877,0.92,4.496684,-0.25945430010203074
2020-04-28,3.26,4.9565,0.92,4.55998,-0.28508458370431455
2020-04-29,3.27,5.0367,0.92,4.633764,-0.29431019792980395
2020-05-06,3.34,4.9393,0.92,4.544156,-0.2649900223495849
2020-05-07,3.33,4.9107,0.92,4.517844,-0.2629227569610637
2020-05-08,3.34,5.0023,0.92,4.6021160000000005,-0.2742468899089029
2020-05-11,3.34,5.0138,0.92,4.612696,-0.27591152766191396
2020-05-12,3.31,4.882,0.92,4.49144,-0.2630425876778939
2020-05-13,3.31,4.8877,0.92,4.496684,-0.2639020220233399
2020-05-14,3.29,4.7846,0.92,4.401832000000001,-0.2525839241479457
2020-05-15,3.3,4.8247,0.92,4.438724000000001,-0.25654309661965935
2020-05-18,3.32,5.2029,0.92,4.786668,-0.30640687843819536
2020-05-19,3.33,5.3404,0.92,4.913168,-0.32222956756211063
2020-05-20,3.31,5.2545,0.92,4.8341400000000005,-0.31528669008344823
2020-05-21,3.33,5.1972,0.92,4.7814239999999995,-0.3035547569092386
2020-05-22,3.27,4.9393,0.92,4.544156,-0.28039442307878515
2020-05-25,3.24,4.9966,0.92,4.596872,-0.2951728914792494
2020-05-26,3.25,5.0654,0.92,4.6601680000000005,-0.3026002496047353
2020-05-27,3.22,5.0997,0.92,4.691724000000001,-0.3136851187324745
2020-05-28,3.21,5.0424,0.92,4.639008,-0.3080417192641185
2020-05-29,3.18,4.945,0.92,4.5494,-0.30100672616169166
2020-06-01,3.21,5.1742,0.92,4.760264,-0.3256676520461891
2020-06-02,3.22,5.2315,0.92,4.81298,-0.33097581955462096
2020-06-03,3.24,5.4722,0.92,5.0344240000000005,-0.3564308449189023
2020-06-04,3.23,5.5023,0.92,5.0621160000000005,-0.3619269096164529
2020-06-05,3.21,5.6105,0.92,5.16166,-0.3781070430830392
2020-06-08,3.24,5.7308,0.92,5.272336,-0.3854716391368076
2020-06-09,3.25,5.7428,0.92,5.2833760000000005,-0.3848630118318288
2020-06-10,3.23,5.7127,0.92,5.2556840000000005,-0.38542728215775535
2020-06-11,3.2,5.5684,0.92,5.122928,-0.37535721759119
2020-06-12,3.18,5.3098,0.92,4.885016,-0.3490297677632991
2020-06-15,3.16,5.1775,0.92,4.7633,-0.33659437784729074
2020-06-16,3.19,5.394,0.92,4.96248,-0.3571762505843853
2020-06-17,3.18,5.4061,0.92,4.973612,-0.36062563786640367
2020-06-18,3.21,5.3339,0.92,4.907188,-0.3458575461139862
2020-06-19,3.21,5.37,0.92,4.9404,-0.35025504007772656
2020-06-22,3.19,5.3519,0.92,4.923748,-0.3521195642019047
2020-06-23,3.18,5.4,0.92,4.968000000000001,-0.3599033816425121
2020-06-24,3.18,5.2918,0.92,4.868456,-0.3468154996163054
2020-06-29,3.17,5.1655,0.92,4.75226,-0.3329489548130784
2020-06-30,3.18,5.1836,0.92,4.768912,-0.3331812371459151
2020-07-02,3.28,5.4061,0.92,4.973612,-0.3405195258496241
2020-07-03,3.36,5.4121,0.92,4.979132,-0.32518358621542875
2020-07-06,3.58,5.5263,0.92,5.084196,-0.2958572014139502
2020-07-07,3.57,5.3519,0.92,4.923748,-0.27494258438896546
2020-07-08,3.55,5.3279,0.92,4.901668,-0.27575674239871006
2020-07-09,3.6,5.2918,0.92,4.868456,-0.2605458486222326
2020-07-10,3.49,5.2136,0.92,4.796512,-0.2723879352329359
2020-07-13,3.52,5.3399,0.92,4.912708,-0.28349089748464595
2020-07-14,3.46,5.2437,0.92,4.824204,-0.28278323221820634
2020-07-15,3.41,5.2978,0.92,4.873976,-0.3003658614650544
2020-07-16,3.35,5.2076,0.92,4.790992,-0.30077111379021293
2020-07-17,3.33,5.1775,0.92,4.7633,-0.30090483488337916
2020-07-20,3.41,5.1415,0.92,4.73018,-0.2790972013750005
2020-07-21,3.39,5.1715,0.92,4.75778,-0.28748281761661953
2020-07-22,3.5,5.2617,0.92,4.840764,-0.27697363474030134
2020-07-23,3.45,5.2016,0.92,4.785472,-0.279067979083359
2020-07-24,3.42,5.1234,0.92,4.713528,-0.27442883547101027
2020-07-27,3.39,5.1655,0.92,4.75226,-0.2866551914247115
2020-07-28,3.39,5.1775,0.92,4.7633,-0.2883085256019986
2020-07-29,3.42,5.1234,0.92,4.713528,-0.27442883547101027
2020-07-30,3.39,5.0753,0.92,4.669276000000001,-0.2739773789341218
2020-07-31,3.38,4.931,0.92,4.53652,-0.25493550122120046
2020-08-03,3.4,4.9009,0.92,4.508828,-0.24592377442652513
2020-08-04,3.44,5.0452,0.92,4.641584000000001,-0.25887369484210576
2020-08-05,3.42,5.1234,0.92,4.713528,-0.27442883547101027
2020-08-06,3.44,5.1956,0.92,4.779952,-0.2803275011966647
2020-08-07,3.38,5.1054,0.92,4.696968000000001,-0.2803868367849218
2020-08-10,3.39,5.1174,0.92,4.708008,-0.27995024647366784
2020-08-11,3.38,5.2738,0.92,4.851896,-0.3033651174716029
2020-08-12,3.39,5.3459,0.92,4.918228000000001,-0.3107273595286759
2020-08-13,3.39,5.4061,0.92,4.973612,-0.31840280263116627
2020-08-14,3.4,5.4,0.92,4.968000000000001,-0.315619967793881
2020-08-17,3.45,5.394,0.92,4.96248,-0.3047830923248054
2020-08-18,3.44,5.4361,0.92,5.001212,-0.3121667307844578
2020-08-19,3.43,5.4061,0.92,4.973612,-0.31036035782445437
2020-08-20,3.39,5.4121,0.92,4.979132,-0.31915843966378077
2020-08-21,3.39,5.4181,0.92,4.9846520000000005,-0.3199124031125945
2020-08-24,3.39,5.4061,0.92,4.973612,-0.31840280263116627
2020-08-25,3.38,5.4902,0.92,5.050984,-0.3308234593497029
2020-08-26,3.36,5.5023,0.92,5.0621160000000005,-0.3362459493223783
2020-08-27,3.36,5.3098,0.92,4.885016,-0.3121823961272594
2020-08-28,3.38,5.2617,0.92,4.840764,-0.30176311012063384
2020-08-31,3.36,5.3038,0.92,4.8794960000000005,-0.3114042925744791
2020-09-01,3.35,5.2437,0.92,4.824204,-0.3055849213673385
2020-09-02,3.3,5.1896,0.92,4.774432000000001,-0.3088183055073359
2020-09-03,3.27,5.1834,0.92,4.768728,-0.31428255081858314
2020-09-04,3.27,5.1465,0.92,4.73478,-0.30936601066997826
2020-09-07,3.25,5.0849,0.92,4.678108000000001,-0.3052746965226114
2020-09-08,3.27,5.1095,0.92,4.70074,-0.30436484468402847
2020-09-09,3.25,5.0172,0.92,4.615824,-0.29590036361871686
2020-09-10,3.22,4.9803,0.92,4.581876,-0.2972310904965564
2020-09-11,3.22,4.9926,0.92,4.593192,-0.29896246444738206
2020-09-14,3.23,4.9803,0.92,4.581876,-0.29504857835524145
2020-09-15,3.22,4.9803,0.92,4.581876,-0.2972310904965564
2020-09-16,3.23,5.0357,0.92,4.632844,-0.30280406592581155
2020-09-17,3.21,5.1465,0.92,4.73478,-0.3220381939604374
2020-09-18,3.24,5.1034,0.92,4.6951279999999995,-0.3099229669563853
2020-09-21,3.23,4.9864,0.92,4.587488,-0.2959109647807252
2020-09-22,3.21,4.8695,0.92,4.479940000000001,-0.28347254650731946
2020-09-23,3.19,4.7956,0.92,4.411952,-0.27696402862043834
2020-09-24,3.18,4.6232,0.92,4.253344,-0.25235297215555574
2020-09-25,3.17,4.5801,0.92,4.213692,-0.24769062380449258
2020-09-28,3.18,4.5863,0.92,4.219396,-0.2463376274708512
2020-09-29,3.17,4.6109,0.92,4.242028,-0.2527159179524511
2020-09-30,3.19,4.5863,0.92,4.219396,-0.24396762001006778
2020-10-09,3.2,4.7094,0.92,4.332648,-0.26142165253212346
2020-10-12,3.24,4.7032,0.92,4.326944,-0.25120362084649117
2020-10-14,3.19,4.5555,0.92,4.19106,-0.23885604119244297
2020-10-15,3.19,4.4878,0.92,4.128776,-0.22737392389415179
2020-10-16,3.19,4.4816,0.92,4.1230720000000005,-0.22630504633438375
2020-10-19,3.19,4.5616,0.92,4.196672,-0.23987388101810203
2020-10-20,3.18,4.4693,0.92,4.111756,-0.22660780454871343
2020-10-21,3.19,4.5247,0.92,4.162724000000001,-0.23367487251136532
2020-10-22,3.18,4.4016,0.92,4.049472000000001,-0.21471243658432515
2020-10-23,3.19,4.7217,0.92,4.343964000000001,-0.26564768952965556
2020-10-27,3.18,4.5309,0.92,4.1684280000000005,-0.23712248358373955
2020-10-28,3.17,4.4693,0.92,4.111756,-0.2290398554778056
2020-10-29,3.14,4.4016,0.92,4.049472000000001,-0.2245902675706859
2020-10-30,3.16,4.3339,0.92,3.987188,-0.2074614991818795
2020-11-02,3.15,4.3277,0.92,3.9814840000000005,-0.20883770975847205
2020-11-03,3.19,4.4878,0.92,4.128776,-0.22737392389415179
2020-11-04,3.19,4.4632,0.92,4.106144,-0.2231154094936757
2020-11-05,3.19,4.5124,0.92,4.151408000000001,-0.23158600648262007
2020-11-06,3.2,4.5001,0.92,4.140092,-0.2270703163118114
2020-11-09,3.24,4.5432,0.92,4.1797439999999995,-0.22483290842692738
2020-11-10,3.26,5.1773,0.92,4.763116,-0.3155740905743216
2020-11-11,3.31,5.442,0.92,5.00664,-0.3388779700557659
2020-11-12,3.27,5.4789,0.92,5.0405880000000005,-0.3512661618049323
2020-11-13,3.24,5.2573,0.92,4.836716,-0.33012399322184716
2020-11-16,3.29,5.3435,0.92,4.91602,-0.33075943547829334
2020-11-17,3.32,5.4543,0.92,5.017956,-0.3383760240225303
2020-11-18,3.3,5.4666,0.92,5.029272,-0.34384141482107156
2020-11-19,3.29,5.4543,0.92,5.017956,-0.34435455392594116
2020-11-20,3.29,5.3866,0.92,4.955672,-0.33611425453500554
2020-11-23,3.34,5.6513,0.92,5.199196000000001,-0.35759298168409126
2020-11-24,3.36,5.6266,0.92,5.176472,-0.35090926793383614
2020-11-25,3.34,5.8606,0.92,5.391752,-0.38053530652003287
2020-11-26,3.33,5.9098,0.92,5.437016,-0.38753169017711186
2020-11-27,3.33,5.8175,0.92,5.3521,-0.37781431587601133
2020-11-30,3.34,5.0049,0.92,4.604508,-0.27462391204445735
2020-12-01,3.33,4.771,0.92,4.38932,-0.24134034429023166
2020-12-02,3.33,4.7402,0.92,4.360984,-0.23641086507081888
2020-12-03,3.33,4.7402,0.92,4.360984,-0.23641086507081888
2020-12-04,3.33,4.5555,0.92,4.19106,-0.2054516041287885
2020-12-07,3.29,4.4139,0.92,4.0607880000000005,-0.18981242064348114
2020-12-08,3.26,4.2415,0.92,3.9021800000000004,-0.1645695483037688
2020-12-09,3.24,4.1307,0.92,3.800244,-0.14742316545990208
2020-12-10,3.25,4.0322,0.92,3.709624,-0.12390042764441889
2020-12-11,3.27,4.2785,0.92,3.9362200000000005,-0.16925375106066232
2020-12-14,3.25,4.4262,0.92,4.0721039999999995,-0.20188678874606336
2020-12-15,3.22,4.3093,0.92,3.9645560000000004,-0.1878031234771309
2020-12-16,3.22,4.3093,0.92,3.9645560000000004,-0.1878031234771309
2020-12-17,3.27,4.3585,0.92,4.00982,-0.18450204747345278
2020-12-18,3.3,4.4632,0.92,4.106144,-0.19632628568311283
2020-12-21,3.29,4.4632,0.92,4.106144,-0.19876166057498212
2020-12-22,3.21,4.4693,0.92,4.111756,-0.2193116517614372
2020-12-23,3.21,4.457,0.92,4.10044,-0.2171571831315664
2020-12-24,3.22,4.5186,0.92,4.157112000000001,-0.22542380383304572
2020-12-28,3.21,4.6171,0.92,4.247732,-0.2443026066616255
2020-12-29,3.2,4.5432,0.92,4.1797439999999995,-0.23440287252042213
2020-12-30,3.2,4.4385,0.92,4.08342,-0.21634316332877834
2020-12-31,3.22,4.4201,0.92,4.066492,-0.2081627112508767
2021-01-04,3.25,4.34,0.92,3.9928,-0.18603486275295533
2021-01-05,3.24,4.3462,0.92,3.9985039999999996,-0.18969694665804993
2021-01-06,3.29,4.5309,0.92,4.1684280000000005,-0.21073363867625883
2021-01-07,3.29,4.4632,0.92,4.106144,-0.19876166057498212
2021-01-08,3.33,4.3831,0.92,4.032452,-0.174199717690378
2021-01-11,3.27,4.4077,0.92,4.055084,-0.193604867371428
2021-01-12,3.34,4.4939,0.92,4.134388,-0.19214161805810204
2021-01-13,3.38,4.7402,0.92,4.360984,-0.2249455627445549
2021-01-14,3.36,5.0357,0.92,4.632844,-0.27474354845533333
2021-01-15,3.32,4.9803,0.92,4.581876,-0.2754059690834061
2021-01-18,3.29,5.0788,0.92,4.672496000000001,-0.29587954703439023
2021-01-19,3.3,5.1896,0.92,4.774432000000001,-0.3088183055073359
2021-01-20,3.31,5.1834,0.92,4.768728,-0.305894569788841
2021-01-21,3.29,5.0849,0.92,4.678108000000001,-0.29672423124904357
2021-01-22,3.24,4.8017,0.92,4.4175640000000005,-0.266564106371747
2021-01-25,3.22,4.7956,0.92,4.411952,-0.27016431729085
2021-01-26,3.22,4.6786,0.92,4.304312,-0.25191296541700514
2021-01-27,3.22,4.9618,0.92,4.564856000000001,-0.29461082671611116
2021-01-28,3.2,4.8756,0.92,4.485552,-0.28659839413298516
2021-01-29,3.17,4.6909,0.92,4.315628,-0.26546032234474337
2021-02-01,3.16,4.8448,0.92,4.457216000000001,-0.29103727528573897
2021-02-02,3.17,5.0295,0.92,4.62714,-0.31491158685494713
2021-02-03,3.17,5.208,0.92,4.79136,-0.338392439724838
2021-02-04,3.17,5.2019,0.92,4.785748000000001,-0.33761660664121906
2021-02-05,3.17,5.245,0.92,4.8254,-0.3430596427239193
2021-02-08,3.19,5.2881,0.92,4.865052,-0.3443030002557014
2021-02-09,3.23,5.4666,0.92,5.029272,-0.3577599302642609
2021-02-10,3.26,5.4112,0.92,4.9783040000000005,-0.34515851181446544
2021-02-18,3.4,6.2299,0.92,5.731508,-0.4067878820024329
2021-02-19,3.35,6.1007,0.92,5.612644,-0.40313335390593097
2021-02-22,3.45,6.193,0.92,5.69756,-0.3944776360406911
2021-02-23,3.47,6.4023,0.92,5.890116000000001,-0.4108774767763488
2021-02-24,3.38,5.9345,0.92,5.45974,-0.3809229010905282
2021-02-25,3.43,6.0699,0.92,5.584308,-0.3857788646328246
2021-02-26,3.38,5.6944,0.92,5.238848,-0.3548199909598446
2021-03-01,3.39,5.6328,0.92,5.182176,-0.3458346455234249
2021-03-02,3.31,5.442,0.92,5.00664,-0.3388779700557659
2021-03-03,3.34,5.639,0.92,5.187880000000001,-0.35619173920753766
2021-03-04,3.36,5.5959,0.92,5.1482280000000005,-0.3473482526414915
2021-03-05,3.43,5.7313,0.92,5.2727960000000005,-0.3494912376659367
2021-03-08,3.5,5.8483,0.92,5.380436,-0.3494950966798974
2021-03-09,3.47,5.7005,0.92,5.24446,-0.338349420150025
2021-03-10,3.4,5.5528,0.92,5.108576,-0.33445249713423075
2021-03-11,3.44,5.7251,0.92,5.267092000000001,-0.346888188017221
2021-03-12,3.45,5.5282,0.92,5.0859440000000005,-0.32165985311674694
2021-03-15,3.5,5.6143,0.92,5.1651560000000005,-0.3223825185531667
2021-03-16,3.47,5.5836,0.92,5.136912,-0.32449689618977307
2021-03-17,3.44,5.5097,0.92,5.068924,-0.3213549857918564
2021-03-18,3.42,5.3989,0.92,4.966988000000001,-0.31145394351667455
2021-03-19,3.35,5.1465,0.92,4.73478,-0.2924697662826995
2021-03-22,3.38,5.1342,0.92,4.723464,-0.2844234654905806
2021-03-23,3.35,5.0849,0.92,4.678108000000001,-0.28389853333869175
2021-03-24,3.31,4.9926,0.92,4.593192,-0.2793682476151661
2021-03-25,3.32,4.9741,0.92,4.576172000000001,-0.2745027940383361
2021-03-26,3.33,5.1403,0.92,4.729076,-0.29584553092401134
2021-03-29,3.33,5.0972,0.92,4.689424,-0.2898914664146385
2021-03-30,3.33,5.0664,0.92,4.661088,-0.2855745268057587
2021-03-31,3.33,5.0049,0.92,4.604508,-0.276795696738935
2021-04-01,3.32,4.9926,0.92,4.593192,-0.27719111241158656
2021-04-07,3.31,5.011,0.92,4.61012,-0.2820143510364156
2021-04-08,3.3,4.814,0.92,4.42888,-0.2548906269756689
2021-04-09,3.31,4.8695,0.92,4.479940000000001,-0.2611508189841829
2021-04-12,3.32,4.9125,0.92,4.5195,-0.26540546520632813
2021-04-13,3.29,4.8695,0.92,4.479940000000001,-0.2656151644888103
2021-04-14,3.29,4.9556,0.92,4.559152,-0.2783745749209502
2021-04-15,3.31,5.0357,0.92,4.632844,-0.285536055174748
